2.842800e-03 -4.479202e-02 2.842800e-03 4.740267e-04 
2.852800e-03 -4.207349e-02 2.852800e-03 4.461353e-04 
2.862800e-03 -3.931532e-02 2.862800e-03 4.178036e-04 
2.872800e-03 -3.652037e-02 2.872800e-03 3.890596e-04 
2.882800e-03 -3.369149e-02 2.882800e-03 3.599317e-04 
2.892800e-03 -3.083160e-02 2.892800e-03 3.304485e-04 
2.902800e-03 -2.794360e-02 2.902800e-03 3.006392e-04 
2.912800e-03 -2.503044e-02 2.912800e-03 2.705332e-04 
2.922800e-03 -2.209509e-02 2.922800e-03 2.401603e-04 
2.932800e-03 -1.914050e-02 2.932800e-03 2.095503e-04 
2.942800e-03 -1.616966e-02 2.942800e-03 1.787335e-04 
2.952800e-03 -1.318555e-02 2.952800e-03 1.477404e-04 
2.962800e-03 -1.019117e-02 2.962800e-03 1.166014e-04 
2.972800e-03 -7.189509e-03 2.972800e-03 8.534736e-05 
2.982800e-03 -4.183555e-03 2.982800e-03 5.400910e-05 
2.992800e-03 -1.176292e-03 2.992800e-03 2.261754e-05 
3.002800e-03 1.829305e-03 3.002800e-03 -8.796346e-06 
3.012800e-03 4.830273e-03 3.012800e-03 -4.020155e-05 
3.022800e-03 7.823663e-03 3.022800e-03 -7.156708e-05 
3.032800e-03 1.080654e-02 3.032800e-03 -1.028620e-04 
3.042800e-03 1.377600e-02 3.042800e-03 -1.340554e-04 
3.052800e-03 1.672915e-02 3.052800e-03 -1.651165e-04 
3.062800e-03 1.966312e-02 3.062800e-03 -1.960146e-04 
3.072800e-03 2.257508e-02 3.072800e-03 -2.267193e-04 
3.082800e-03 2.546222e-02 3.082800e-03 -2.572003e-04 
3.092800e-03 2.832178e-02 3.092800e-03 -2.874274e-04 
3.102800e-03 3.115101e-02 3.102800e-03 -3.173709e-04 
3.112800e-03 3.394722e-02 3.112800e-03 -3.470011e-04 
3.122800e-03 3.670775e-02 3.122800e-03 -3.762889e-04 
3.132800e-03 3.942998e-02 3.132800e-03 -4.052054e-04 
3.142800e-03 4.211134e-02 3.142800e-03 -4.337220e-04 
3.152800e-03 4.474931e-02 3.152800e-03 -4.618105e-04 
3.162800e-03 4.734140e-02 3.162800e-03 -4.894433e-04 
3.172800e-03 4.988519e-02 3.172800e-03 -5.165931e-04 
3.182800e-03 5.237832e-02 3.182800e-03 -5.432331e-04 
3.192800e-03 5.481845e-02 3.192800e-03 -5.693369e-04 
3.202800e-03 5.720333e-02 3.202800e-03 -5.948789e-04 
3.212800e-03 5.953074e-02 3.212800e-03 -6.198338e-04 
3.222800e-03 6.179855e-02 3.222800e-03 -6.441770e-04 
3.232800e-03 6.400467e-02 3.232800e-03 -6.678845e-04 
3.242800e-03 6.614706e-02 3.242800e-03 -6.909329e-04 
3.252800e-03 6.822378e-02 3.252800e-03 -7.132994e-04 
3.262800e-03 7.023293e-02 3.262800e-03 -7.349619e-04 
3.272800e-03 7.217267e-02 3.272800e-03 -7.558992e-04 
3.282800e-03 7.404125e-02 3.282800e-03 -7.760904e-04 
3.292800e-03 7.583697e-02 3.292800e-03 -7.955158e-04 
3.302800e-03 7.755821e-02 3.302800e-03 -8.141561e-04 
3.312800e-03 7.920342e-02 3.312800e-03 -8.319929e-04 
3.322800e-03 8.077111e-02 3.322800e-03 -8.490086e-04 
3.332800e-03 8.225987e-02 3.332800e-03 -8.651864e-04 
3.342800e-03 8.366838e-02 3.342800e-03 -8.805104e-04 
3.352800e-03 8.499537e-02 3.352800e-03 -8.949655e-04 
3.362800e-03 8.623965e-02 3.362800e-03 -9.085373e-04 
3.372800e-03 8.740012e-02 3.372800e-03 -9.212126e-04 
3.382800e-03 8.847573e-02 3.382800e-03 -9.329787e-04 
3.392800e-03 8.946554e-02 3.392800e-03 -9.438240e-04 
3.402800e-03 9.036867e-02 3.402800e-03 -9.537379e-04 
3.412800e-03 9.118430e-02 3.412800e-03 -9.627106e-04 
3.422800e-03 9.191173e-02 3.422800e-03 -9.707333e-04 
3.432800e-03 9.255030e-02 3.432800e-03 -9.777979e-04 
3.442800e-03 9.309945e-02 3.442800e-03 -9.838975e-04 
3.452800e-03 9.355869e-02 3.452800e-03 -9.890262e-04 
3.462800e-03 9.392762e-02 3.462800e-03 -9.931788e-04 
3.472800e-03 9.420591e-02 3.472800e-03 -9.963513e-04 
3.482800e-03 9.439332e-02 3.482800e-03 -9.985404e-04 
3.492800e-03 9.448968e-02 3.492800e-03 -9.997442e-04 
3.502800e-03 9.449491e-02 3.502800e-03 -9.999613e-04 
3.512800e-03 9.440900e-02 3.512800e-03 -9.991916e-04 
3.522800e-03 9.423202e-02 3.522800e-03 -9.974358e-04 
3.532800e-03 9.396414e-02 3.532800e-03 -9.946956e-04 
3.542800e-03 9.360559e-02 3.542800e-03 -9.909738e-04 
3.552800e-03 9.315669e-02 3.552800e-03 -9.862741e-04 
3.562800e-03 9.261783e-02 3.562800e-03 -9.806010e-04 
3.572800e-03 9.198949e-02 3.572800e-03 -9.739601e-04 
3.582800e-03 9.127222e-02 3.582800e-03 -9.663581e-04 
3.592800e-03 9.046667e-02 3.592800e-03 -9.578024e-04 
3.602800e-03 8.957354e-02 3.602800e-03 -9.483015e-04 
3.612800e-03 8.859363e-02 3.612800e-03 -9.378647e-04 
3.622800e-03 8.752781e-02 3.622800e-03 -9.265024e-04 
3.632800e-03 8.637702e-02 3.632800e-03 -9.142257e-04 
3.642800e-03 8.514229e-02 3.642800e-03 -9.010467e-04 
3.652800e-03 8.382473e-02 3.652800e-03 -8.869786e-04 
3.662800e-03 8.242551e-02 3.662800e-03 -8.720351e-04 
3.672800e-03 8.094588e-02 3.672800e-03 -8.562310e-04 
3.682800e-03 7.938716e-02 3.682800e-03 -8.395819e-04 
3.692800e-03 7.775077e-02 3.692800e-03 -8.221043e-04 
3.702800e-03 7.603817e-02 3.702800e-03 -8.038153e-04 
3.712800e-03 7.425091e-02 3.712800e-03 -7.847331e-04 
3.722800e-03 7.239060e-02 3.722800e-03 -7.648764e-04 
3.732800e-03 7.045892e-02 3.732800e-03 -7.442649e-04 
3.742800e-03 6.845764e-02 3.742800e-03 -7.229189e-04 
3.752800e-03 6.638857e-02 3.752800e-03 -7.008595e-04 
3.762800e-03 6.425360e-02 3.762800e-03 -6.781084e-04 
3.772800e-03 6.205468e-02 3.772800e-03 -6.546880e-04 
3.782800e-03 5.979383e-02 3.782800e-03 -6.306216e-04 
